country,year,cow_id,cow_warCount,cow_IsInitiator,cow_TimeAtWar,cow_IsSameRegion,cow_type_ExtraState,cow_type_InterState,cow_type_IntraState,cow_type_NonState,cow_status_compromised,cow_status_contConflict,cow_status_lost,cow_status_ongoing,cow_status_stalemate,cow_status_transWarType,cow_status_won
Jordan,1959,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1960,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1961,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1962,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1963,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1964,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1965,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1966,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1967,663,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Jordan,1968,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1969,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1970,663,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
Jordan,1971,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1972,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1973,663,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Jordan,1974,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1975,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1976,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1977,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1978,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1979,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1980,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1981,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1982,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1983,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1984,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1985,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1986,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1987,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1988,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1989,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1990,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1991,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1992,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1993,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1994,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1995,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1996,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1997,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1998,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,1999,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2000,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2001,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2002,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2003,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2004,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2005,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2006,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2007,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2008,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1991,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1992,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1993,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1994,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1995,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1996,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1997,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1998,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,1999,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2000,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2001,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2002,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2003,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2004,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2005,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2006,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2007,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,2008,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1963,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1964,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1965,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1966,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1967,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1968,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1969,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1970,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1971,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1972,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1973,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1974,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1975,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1976,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1977,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1978,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1979,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1980,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1981,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1982,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1983,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1984,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1985,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1986,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1987,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1988,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1989,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1990,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1991,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1992,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1993,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1994,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1995,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1996,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1997,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1998,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,1999,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2000,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2001,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2002,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2003,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2004,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2005,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2006,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2007,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,2008,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,1999,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2000,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2001,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2002,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2003,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2004,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2005,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2006,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2007,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,2008,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovo,2008,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1961,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1962,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1963,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1964,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1965,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1966,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1967,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1968,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1969,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1970,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1971,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1972,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1973,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1974,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1975,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1976,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1977,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1978,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1979,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1980,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1981,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1982,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1983,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1984,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1985,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1986,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1987,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1988,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1989,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1990,690,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Kuwait,1991,690,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Kuwait,1992,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1993,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1994,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1995,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1996,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1997,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1998,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1999,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2000,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2001,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2002,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2003,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2004,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2005,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2006,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2007,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2008,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1991,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1992,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1993,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1994,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1995,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1996,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1997,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1998,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1999,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2000,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2001,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2002,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2003,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2004,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2005,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2006,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2007,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2008,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1953,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1954,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1955,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1956,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1957,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1958,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1959,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1960,812,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1961,812,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1962,812,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Laos,1963,812,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1964,812,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1965,812,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1966,812,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1967,812,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1968,812,2,0,1,2,0,1,1,0,0,0,0,1,0,1,0
Laos,1969,812,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Laos,1970,812,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Laos,1971,812,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Laos,1972,812,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Laos,1973,812,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Laos,1974,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1975,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1976,812,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1977,812,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1978,812,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
Laos,1979,812,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Laos,1980,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1981,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1982,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1983,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1984,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1985,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1986,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1987,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1988,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1989,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1990,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1991,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1992,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1993,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1994,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1995,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1996,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1997,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1998,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,1999,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2000,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2001,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2002,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2003,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2004,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2005,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2006,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2007,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,2008,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1991,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1992,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1993,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1994,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1995,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1996,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1997,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1998,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1999,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2000,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2001,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2002,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2003,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2004,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2005,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2006,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2007,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2008,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1946,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1947,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1948,660,1,0,0,2,0,2,0,0,0,0,2,0,0,0,0
Lebanon,1949,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1950,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1951,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1952,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1953,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1954,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1955,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1956,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1957,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1958,660,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Lebanon,1959,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1960,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1961,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1962,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1963,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1964,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1965,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1966,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1967,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1968,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1969,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1970,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1971,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1972,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1973,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1974,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1975,660,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Lebanon,1976,660,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Lebanon,1977,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1978,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1979,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1980,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1981,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1982,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1983,660,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Lebanon,1984,660,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Lebanon,1985,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1986,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1987,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1988,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1989,660,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Lebanon,1990,660,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
Lebanon,1991,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1992,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1993,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1994,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1995,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1996,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1997,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1998,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1999,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2000,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2001,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2002,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2003,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2004,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2005,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2006,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2007,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2008,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1966,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1967,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1968,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1969,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1970,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1971,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1972,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1973,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1974,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1975,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1976,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1977,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
